ImageId,EncodedPixels
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,19310 2 19565 4 19821 4 20076 5 20332 5 20588 5 20843 6 21099 6 21355 6 21611 5 21867 5 22123 4 22379 4 22636 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,371 5 625 11 881 11 1137 12 1393 11 1651 7 1907 7 2164 3 2168 2 2424 3 2680 3 2936 3 3192 2 3448 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,4471 1 4727 2 4982 3 5238 3 5494 3 5750 3 6007 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,57725 3 57981 4 58236 5 58492 5 58747 7 59003 7 59258 8 59514 8 59769 9 60025 8 60280 9 60536 9 60791 10 61047 10 61303 10 61558 11 61814 11 62070 11 62326 13 62582 16 62838 18 63094 19 63350 20 63606 20 63863 5 63869 13 64119 21 64376 3 64380 16 64637 15 64894 14 65151 12
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,16252 1 16508 1 16764 2 17020 3 17275 5 17531 5 17787 5 18044 4 18300 4 18556 4 18812 4 19068 4 19324 3 19581 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,43389 2 43645 3 43901 4 44157 4 44413 5 44669 5 44925 5 45181 6 45437 6 45693 6 45950 5 46206 5 46462 4 46719 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,27267 6 27522 8 27778 9 28034 9 28289 11 28545 11 28801 11 29056 13 29312 13 29568 13 29825 13 30081 13 30337 13 30594 12 30850 11 31106 11 31363 10 31619 10 31876 8 32133 6 32391 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,12691 1 12945 5 13200 6 13455 8 13710 9 13966 10 14221 11 14477 11 14733 11 14988 12 15244 12 15500 12 15756 12 16012 12 16268 12 16524 12 16780 12 17037 10 17293 10 17549 9 17805 9 18062 8 18318 7 18575 5 18832 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,41619 3 41875 4 42131 5 42387 5 42642 6 42898 6 43154 6 43410 6 43667 5 43923 4 44180 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,57498 1 57753 3 58008 5 58264 6 58520 6 58775 8 59031 8 59287 9 59543 9 59799 9 60055 10 60311 10 60567 10 60823 10 61080 9 61336 9 61593 8 61850 7 62107 6 62364 5 62621 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,64411 4 64666 6 64922 6 65178 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,6051 4 6306 6 6562 7 6817 8 7073 9 7329 9 7584 11 7840 11 8096 11 8352 11 8608 11 8864 11 9120 11 9376 11 9632 11 9888 11 10145 10 10401 10 10657 10 10913 9 11170 8 11426 7 11683 6 11939 5 12196 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,36520 3 36775 5 37030 6 37286 7 37541 8 37797 8 38052 9 38308 9 38563 10 38818 11 39074 11 39330 10 39586 10 39842 9 40098 9 40354 9 40610 8 40866 8 41122 8 41378 7 41634 7 41889 7 42146 6 42402 5 42658 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,1187 5 1443 6 1699 6 1954 8 2210 8 2466 8 2722 8 2978 8 3234 8 3490 8 3746 7 4003 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,20651 3 20906 6 21161 8 21416 10 21672 10 21928 11 22184 11 22439 12 22695 12 22951 12 23207 12 23463 12 23719 12 23975 12 24231 11 24488 10 24744 10 25001 8 25258 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,53930 1 54186 1 54441 2 54697 2 54953 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,63925 2 64179 6 64435 6 64691 6 64947 5 65204 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,5820 4 6075 6 6331 6 6586 7 6842 7 7097 9 7353 9 7609 9 7864 10 8120 10 8376 10 8632 9 8887 10 9143 10 9399 10 9655 10 9911 10 10167 9 10423 9 10679 9 10935 8 11191 8 11448 6 11704 5 11961 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,54458 1 54713 3 54969 3 55225 3 55481 3 55736 4 55993 2 56249 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,46021 1 46276 3 46532 4 46788 4 47043 5 47299 6 47555 6 47811 6 48067 6 48323 6 48580 5 48836 5 49092 5 49348 5 49604 5 49861 3 50117 3 50373 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,713 5 968 6 1224 6 1480 6 1738 2 1995 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,57806 1 58061 3 58317 4 58572 5 58828 5 59084 5 59339 6 59595 6 59851 6 60107 6 60362 7 60618 7 60874 7 61130 7 61386 6 61642 6 61898 6 62153 7 62409 6 62665 6 62921 6 63177 5 63433 5 63690 3 63946 3 64201 4 64457 4 64713 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,10703 3 10958 5 11214 6 11469 7 11725 8 11981 8 12236 9 12492 9 12748 9 13004 9 13260 9 13515 10 13771 10 14027 10 14283 9 14539 9 14795 9 15050 10 15306 10 15562 9 15818 9 16074 9 16330 8 16587 7 16843 6 17099 5 17356 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,24526 1 24780 4 25035 6 25291 6 25547 6 25803 6 26060 1 26062 3 26319 2 26575 2 26831 2 27087 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,34522 2 34776 9 35032 10 35288 10 35545 9 35802 8 36059 7 36317 5 36574 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,480 6 735 8 991 9 1247 9 1504 7 1761 5 2017 5 2273 5 2529 5 2786 4 3042 3 3299 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,58081 2 58337 2 58594 1 58850 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,13545 2 13800 5 14055 6 14310 8 14566 8 14581 3 14822 9 14836 4 15077 10 15091 6 15333 11 15346 7 15589 20 15845 20 16100 21 16356 21 16612 21 16868 21 17124 21 17380 21 17636 21 17892 21 18148 21 18404 21 18660 21 18916 8 18926 11 19172 7 19183 10 19428 5 19439 10 19685 3 19695 9 19952 8 20208 7 20465 5 20722 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,26100 4 26355 6 26611 6 26867 6 27123 6 27379 7 27635 7 27891 7 28147 7 28403 7 28659 7 28915 7 29172 6 29428 6 29684 6 29940 6 30196 7 30452 7 30708 7 30964 7 31220 7 31476 7 31733 6 31989 5 32246 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,505 5 761 5 1018 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,24574 1 24830 1 25086 1 25342 1 25598 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,2050 3 2306 4 2562 4 2597 6 2818 5 2851 9 3073 6 3091 4 3106 11 3329 6 3345 7 3362 12 3586 5 3599 10 3618 13 3842 5 3853 13 3875 13 4098 5 4108 15 4131 13 4354 6 4362 17 4386 15 4610 26 4642 15 4866 27 4897 17 5122 48 5378 5 5385 41 5634 5 5642 40 5890 5 5898 39 6146 3 6155 38 6411 36 6668 34 6924 15 6943 12 7181 12 7202 6 7438 10
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,34818 3 35074 3 35330 4 35586 4 35841 5 36097 5 36354 4 36610 4 36866 4 37122 3 37379 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,43011 3 43266 5 43522 6 43778 8 44033 10 44289 10 44546 9 44802 9 45058 9 45315 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,52994 1 53250 3 53506 4 53761 5 54017 6 54273 6 54529 6 54785 6 55041 6 55297 6 55553 6 55809 6 56065 6 56321 6 56577 5 56833 5 57089 5 57345 4 57602 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,59394 3 59650 3 59906 3 60162 3 60418 3 60674 4 60929 5 61185 5 61441 6 61697 6 61953 6 62209 6 62465 6 62721 6 62977 6 63233 5 63489 5 63745 5 64001 5 64257 5 64513 5 64769 5 65026 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,13571 3 13826 5 14082 5 14338 5 14594 5 14850 5 15106 5 15362 5 15618 5 15874 5 16130 5 16386 5 16642 5 16898 5 17154 5 17410 5 17666 4 17922 4 18179 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,51980 3 52235 5 52490 7 52745 9 53001 9 53257 9 53513 8 53769 8 54026 6 54283 4 54540 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,39705 7 39958 12 40212 15 40467 17 40722 18 40978 18 41233 19 41489 19 41745 20 42001 20 42257 20 42513 20 42769 20 43026 18 43283 17 43539 16 43796 12 44053 9 44310 6 44568 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,52256 7 52511 10 52766 12 53021 13 53277 13 53532 14 53788 14 54044 14 54299 15 54555 15 54811 15 55066 17 55322 18 55579 19 55836 19 56099 13 56355 14 56612 13 56868 14 57125 13 57382 11 57638 11 57895 9 58152 7 58408 6 58663 7 58918 8 59173 16 59428 17 59684 18 59940 19 60196 19 60452 20 60708 19 60964 19 61220 19 61476 19 61732 18 61989 17 62245 16 62502 14 62759 12 63015 11 63271 11 63527 11 63782 12 64035 16 64291 17 64546 18 64803 17 65059 17
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,10278 6 10533 8 10787 11 11043 12 11298 14 11553 15 11808 17 12064 17 12319 19 12574 20 12830 20 13086 20 13342 20 13599 8 13609 9 13855 8 13866 8 14111 8 14121 9 14368 17 14624 17 14880 17 15137 16 15393 15 15650 13 15906 11 16163 8 16421 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,29220 4 29474 7 29730 7 29985 9 30241 9 30497 10 30753 10 31010 9 31266 10 31522 10 31778 10 32035 8 32291 8 32548 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,36907 1 37161 5 37416 7 37672 8 37927 9 38183 9 38438 10 38694 10 38950 10 39205 11 39461 10 39717 10 39973 9 40229 9 40485 8 40742 6 40999 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,46899 7 47154 10 47408 13 47662 16 47917 17 48173 17 48428 17 48684 16 48941 15 49197 14 49453 14 49710 13 49966 13 50222 13 50479 12 50735 12 50992 11 51249 10 51506 9 51764 7 52021 6 52279 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,20785 3 21040 6 21295 8 21550 9 21806 9 22062 10 22318 9 22574 9 22831 8 23088 6 23345 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,38208 3 38463 5 38718 7 38973 8 39228 10 39483 11 39738 12 39993 13 40249 14 40504 15 40760 15 41016 15 41272 15 41527 16 41782 16 42037 17 42293 16 42549 15 42805 14 43062 12 43321 8
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,65084 8
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,26437 4 26692 6 26947 8 27203 9 27459 10 27715 10 27971 10 28227 10 28483 10 28739 10 28995 9 29252 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,27513 5 27766 12 28020 15 28275 17 28531 18 28786 19 29042 19 29298 18 29554 17 29810 17 30066 16 30322 15 30579 14 30836 12 31093 10 31351 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,5240 4 5495 8 5750 10 6006 12 6262 13 6518 14 6774 14 7030 14 7286 14 7542 14 7798 14 8054 14 8310 14 8566 14 8822 13 9079 12 9336 9 9594 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,20619 9 20873 12 21128 14 21383 16 21638 17 21894 18 22149 19 22405 19 22661 19 22917 18 23173 18 23429 17 23686 15 23943 13 24200 10
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,2961 3 3216 5 3471 7 3727 8 3983 9 4239 10 4495 11 4751 12 5007 13 5263 13 5520 14 5776 15 6033 15 6290 15 6547 14 6805 13 7064 10 7322 8 7579 6 7837 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,10144 8 10399 12 10655 14 10910 16 11166 17 11422 17 11677 19 11933 19 12178 7 12188 20 12433 30 12689 30 12944 19 12968 6 13200 18 13225 4 13455 18 13711 18 13967 17 14223 17 14479 17 14735 17 14991 17 15248 16 15506 2 15512 7 15770 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,162 4 410 14 666 14 923 13 1180 11 1438 7
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,30636 5 30890 8 31146 9 31401 11 31657 11 31912 13 32168 13 32424 14 32679 8 32689 5 32935 9 32945 5 33191 10 33202 4 33447 14 33704 13 33960 11 34217 9 34474 8 34731 6 34989 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,16054 3 16308 7 16562 10 16816 13 17070 15 17325 17 17581 17 17837 18 18093 18 18349 18 18605 17 18862 16 19119 14 19376 12 19633 11 19890 8 20149 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,22447 6 22702 9 22958 10 23213 13 23469 14 23725 14 23981 15 24237 16 24493 17 24749 17 25005 17 25262 16 25519 14 25784 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,5304 5 5559 7 5815 8 6070 11 6326 15 6582 17 6838 18 7094 18 7351 17 7608 16 7864 15 8121 13 8377 12 8633 7 8890 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,196 5 449 16 705 17 961 17 1217 17 1474 15 1735 8 1992 6 2249 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,13781 1 14034 6 14288 8 14301 5 14544 19 14799 21 15054 23 15310 24 15566 25 15822 26 16078 26 16334 27 16590 27 16847 26 17103 27 17360 27 17617 26 17873 26 18130 26 18388 24 18648 19 18910 13 19168 10 19425 8 19683 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,26068 6 26322 10 26576 14 26831 16 27087 17 27343 18 27599 18 27855 8 27864 9 28111 7 28121 9 28367 7 28377 8 28623 8 28632 9 28880 17 29136 17 29393 15 29650 14 29907 12 30167 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,40409 3 40662 8 40916 12 41171 14 41426 15 41682 16 41937 17 42193 17 42449 17 42705 17 42961 18 43217 5 43225 10 43473 4 43481 10 43729 3 43737 10 43993 10 44249 10 44504 10 44759 10 45015 8 45272 6 45529 4
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,9177 9 9432 12 9687 14 9942 15 10197 17 10453 17 10709 17 10965 17 11222 16 11478 15 11734 15 11991 12 12248 6 12505 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,2528 5 2783 9 3038 12 3294 13 3549 14 3805 14 4061 14 4317 14 4573 7 4581 6 4829 7 4837 6 5086 13 5344 10 5603 6
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,63205 2 63459 6 63713 9 63969 10 64223 15 64479 16 64735 16 64991 16 65247 15
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,32241 3 32488 13 32743 14 32996 17 33251 18 33506 19 33761 19 34017 19 34273 18 34530 17 34787 15 35043 15 35300 14 35557 13 35813 12 36070 6 36328 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,48360 6 48614 10 48869 11 49125 13 49381 14 49637 14 49893 15 50149 15 50404 17 50660 17 50916 17 51172 16 51429 15 51685 14 51942 11 52200 8 52459 3
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,20719 6 20972 10 21226 13 21481 15 21737 16 21992 17 22248 17 22504 17 22760 17 23016 17 23272 17 23528 17 23785 15 24041 14 24297 12 24554 10 24810 9 25067 8 25324 6 25583 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,38896 5 39149 10 39403 13 39659 14 39914 16 40169 18 40425 19 40681 19 40937 20 41194 19 41451 18 41713 12 41971 9 42228 8 42487 2
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,9719 2 9723 1 9973 8 10229 9 10484 10 10740 11 10996 11 11253 10 11509 11 11766 10 12022 10 12280 8 12537 6 12795 4 13052 1
0a849e0eb15faa8a6d7329c3dd66aabe9a294cccb52ed30a90c8ca99092ae732,32766 1 33022 2 33278 2 33534 2 33790 2 34046 2 34302 2 34558 1
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,28424 5 28680 7 28935 9 29191 11 29448 10 29705 10 29963 7 30220 6 30477 5 30733 4
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,47627 1 47881 6 48136 8 48392 9 48647 11 48903 11 49159 10 49415 10 49671 10 49927 9 50184 7 50441 5
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,10024 11 10278 15 10533 17 10788 18 11045 18 11302 17 11560 15 11820 11 12080 6
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,35125 2 35379 6 35634 8 35889 10 36145 11 36401 12 36657 12 36913 12 37170 11 37426 10 37683 8 37940 5
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,45883 5 46138 8 46394 8 46649 10 46905 11 47160 12 47416 13 47673 12 47929 12 48187 9 48446 6 48704 3
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,20292 3 20547 6 20802 8 21057 9 21313 10 21568 11 21824 11 22080 11 22336 11 22592 10 22849 9 23106 6
0e132f71c8b4875c3c2dd7a22997468a3e842b46aa9bd47cf7b0e8b7d63f0925,37713 4 37968 7 38223 8 38478 9 38734 9 38990 8 39247 7 39504 5
